
 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 3 Msg Type: 1
ID: 4 Msg Type: 1
ID: 5 Msg Type: 1
ID: 2 Msg Type: 2
ID: 6 Msg Type: 1
ID: 2 Msg Type: 3
ID: 0 Msg Type: 2
ID: 7 Msg Type: 1
ID: 8 Msg Type: 1
ID: 0 Msg Type: 3
ID: 1 Msg Type: 2
ID: 9 Msg Type: 1
ID: 1 Msg Type: 3
ID: 4 Msg Type: 2
ID: 10 Msg Type: 1
ID: 3 Msg Type: 2
ID: 5 Msg Type: 2
ID: 4 Msg Type: 3
ID: 11 Msg Type: 1
ID: 3 Msg Type: 3
ID: 5 Msg Type: 3
ID: 12 Msg Type: 1
ID: 13 Msg Type: 1
ID: 14 Msg Type: 1
ID: 15 Msg Type: 1
ID: 6 Msg Type: 2
ID: 8 Msg Type: 2
ID: 7 Msg Type: 2
ID: 6 Msg Type: 3
ID: 9 Msg Type: 2
ID: 8 Msg Type: 3
ID: 7 Msg Type: 3
ID: 10 Msg Type: 2
ID: 9 Msg Type: 3
ID: 10 Msg Type: 3
ID: 11 Msg Type: 2
ID: 11 Msg Type: 3
ID: 12 Msg Type: 2
ID: 13 Msg Type: 2
ID: 12 Msg Type: 3
ID: 14 Msg Type: 2
ID: 13 Msg Type: 3
ID: 15 Msg Type: 2
ID: 14 Msg Type: 3
ID: 15 Msg Type: 3
Fill/encryption time total: 18040369
Sending first message: 1692718311244
Sending last message: 1692718313916
Data send time total: 2672085
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 3 Msg Type: 1
ID: 4 Msg Type: 1
ID: 5 Msg Type: 1
ID: 6 Msg Type: 1
ID: 7 Msg Type: 1
ID: 8 Msg Type: 1
ID: 0 Msg Type: 2
ID: 6 Msg Type: 2
ID: 9 Msg Type: 1
ID: 4 Msg Type: 2
ID: 0 Msg Type: 3
ID: 1 Msg Type: 2
ID: 6 Msg Type: 3
ID: 10 Msg Type: 1
ID: 5 Msg Type: 2
ID: 4 Msg Type: 3
ID: 2 Msg Type: 2
ID: 1 Msg Type: 3
ID: 11 Msg Type: 1
ID: 5 Msg Type: 3
ID: 8 Msg Type: 2
ID: 2 Msg Type: 3
ID: 12 Msg Type: 1
ID: 7 Msg Type: 2
ID: 9 Msg Type: 2
ID: 3 Msg Type: 2
ID: 8 Msg Type: 3
ID: 7 Msg Type: 3
ID: 13 Msg Type: 1
ID: 9 Msg Type: 3
ID: 10 Msg Type: 2
ID: 3 Msg Type: 3
ID: 14 Msg Type: 1
ID: 10 Msg Type: 3
ID: 11 Msg Type: 2
ID: 15 Msg Type: 1
ID: 11 Msg Type: 3
ID: 13 Msg Type: 2
ID: 13 Msg Type: 3
ID: 14 Msg Type: 2
ID: 14 Msg Type: 3
ID: 12 Msg Type: 2
ID: 12 Msg Type: 3
ID: 15 Msg Type: 2
ID: 15 Msg Type: 3
Fill/encryption time total: 19675492
Sending first message: 1692718546870
Sending last message: 1692718549475
Data send time total: 2604637
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 3 Msg Type: 1
ID: 4 Msg Type: 1
ID: 5 Msg Type: 1
ID: 6 Msg Type: 1
ID: 7 Msg Type: 1
ID: 0 Msg Type: 2
ID: 8 Msg Type: 1
ID: 0 Msg Type: 3
ID: 1 Msg Type: 2
ID: 9 Msg Type: 1
ID: 2 Msg Type: 2
ID: 1 Msg Type: 3
ID: 10 Msg Type: 1
ID: 2 Msg Type: 3
ID: 3 Msg Type: 2
ID: 4 Msg Type: 2
ID: 11 Msg Type: 1
ID: 3 Msg Type: 3
ID: 4 Msg Type: 3
ID: 12 Msg Type: 1
ID: 5 Msg Type: 2
ID: 13 Msg Type: 1
ID: 6 Msg Type: 2
ID: 5 Msg Type: 3
ID: 7 Msg Type: 2
ID: 14 Msg Type: 1
ID: 6 Msg Type: 3
ID: 7 Msg Type: 3
ID: 8 Msg Type: 2
ID: 15 Msg Type: 1
ID: 9 Msg Type: 2
ID: 13 Msg Type: 2
ID: 8 Msg Type: 3
ID: 11 Msg Type: 2
ID: 10 Msg Type: 2
ID: 9 Msg Type: 3
ID: 14 Msg Type: 2
ID: 13 Msg Type: 3
ID: 11 Msg Type: 3
ID: 10 Msg Type: 3
ID: 14 Msg Type: 3
ID: 15 Msg Type: 2
ID: 15 Msg Type: 3
ID: 12 Msg Type: 2
ID: 12 Msg Type: 3
Fill/encryption time total: 18396295
Sending first message: 1692719583029
Sending last message: 1692719585677
Data send time total: 2648006
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 3 Msg Type: 1
ID: 4 Msg Type: 1
ID: 5 Msg Type: 1
ID: 6 Msg Type: 1
ID: 7 Msg Type: 1
ID: 1 Msg Type: 2
ID: 8 Msg Type: 1
ID: 9 Msg Type: 1
ID: 2 Msg Type: 2
ID: 1 Msg Type: 3
ID: 0 Msg Type: 2
ID: 3 Msg Type: 2
ID: 10 Msg Type: 1
ID: 2 Msg Type: 3
ID: 0 Msg Type: 3
ID: 11 Msg Type: 1
ID: 3 Msg Type: 3
ID: 4 Msg Type: 2
ID: 12 Msg Type: 1
ID: 4 Msg Type: 3
ID: 5 Msg Type: 2
ID: 13 Msg Type: 1
ID: 5 Msg Type: 3
ID: 6 Msg Type: 2
ID: 7 Msg Type: 2
ID: 14 Msg Type: 1
ID: 6 Msg Type: 3
ID: 15 Msg Type: 1
ID: 8 Msg Type: 2
ID: 7 Msg Type: 3
ID: 8 Msg Type: 3
ID: 9 Msg Type: 2
ID: 9 Msg Type: 3
ID: 10 Msg Type: 2
ID: 11 Msg Type: 2
ID: 10 Msg Type: 3
ID: 12 Msg Type: 2
ID: 11 Msg Type: 3
ID: 12 Msg Type: 3
ID: 13 Msg Type: 2
ID: 13 Msg Type: 3
ID: 14 Msg Type: 2
ID: 14 Msg Type: 3
ID: 15 Msg Type: 2
ID: 15 Msg Type: 3
Fill/encryption time total: 18350704
Sending first message: 1692719698463
Sending last message: 1692719701220
Data send time total: 2756676
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 3 Msg Type: 1
ID: 4 Msg Type: 1
ID: 5 Msg Type: 1
ID: 6 Msg Type: 1
ID: 1 Msg Type: 2
ID: 7 Msg Type: 1
ID: 2 Msg Type: 2
ID: 1 Msg Type: 3
ID: 0 Msg Type: 2
ID: 8 Msg Type: 1
ID: 2 Msg Type: 3
ID: 0 Msg Type: 3
ID: 9 Msg Type: 1
ID: 10 Msg Type: 1
ID: 3 Msg Type: 2
ID: 11 Msg Type: 1
ID: 3 Msg Type: 3
ID: 4 Msg Type: 2
ID: 12 Msg Type: 1
ID: 4 Msg Type: 3
ID: 13 Msg Type: 1
ID: 14 Msg Type: 1
ID: 5 Msg Type: 2
ID: 5 Msg Type: 3
ID: 15 Msg Type: 1
ID: 6 Msg Type: 2
ID: 6 Msg Type: 3
ID: 7 Msg Type: 2
ID: 8 Msg Type: 2
ID: 7 Msg Type: 3
ID: 8 Msg Type: 3
ID: 9 Msg Type: 2
ID: 9 Msg Type: 3
ID: 10 Msg Type: 2
ID: 12 Msg Type: 2
ID: 13 Msg Type: 2
ID: 10 Msg Type: 3
ID: 11 Msg Type: 2
ID: 15 Msg Type: 2
ID: 12 Msg Type: 3
ID: 13 Msg Type: 3
ID: 11 Msg Type: 3
ID: 15 Msg Type: 3
ID: 14 Msg Type: 2
ID: 14 Msg Type: 3
Fill/encryption time total: 18373603
Sending first message: 1692720515216
Sending last message: 1692720518359
Data send time total: 3143260
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 3 Msg Type: 1
ID: 4 Msg Type: 1
ID: 5 Msg Type: 1
ID: 6 Msg Type: 1
ID: 7 Msg Type: 1
ID: 0 Msg Type: 2
ID: 8 Msg Type: 1
ID: 0 Msg Type: 3
ID: 1 Msg Type: 2
ID: 9 Msg Type: 1
ID: 1 Msg Type: 3
ID: 2 Msg Type: 2
ID: 10 Msg Type: 1
ID: 3 Msg Type: 2
ID: 2 Msg Type: 3
ID: 11 Msg Type: 1
ID: 3 Msg Type: 3
ID: 6 Msg Type: 2
ID: 4 Msg Type: 2
ID: 12 Msg Type: 1
ID: 6 Msg Type: 3
ID: 5 Msg Type: 2
ID: 4 Msg Type: 3
ID: 7 Msg Type: 2
ID: 13 Msg Type: 1
ID: 7 Msg Type: 3
ID: 5 Msg Type: 3
ID: 14 Msg Type: 1
ID: 15 Msg Type: 1
ID: 8 Msg Type: 2
ID: 9 Msg Type: 2
ID: 8 Msg Type: 3
ID: 11 Msg Type: 2
ID: 10 Msg Type: 2
ID: 9 Msg Type: 3
ID: 11 Msg Type: 3
ID: 12 Msg Type: 2
ID: 10 Msg Type: 3
ID: 13 Msg Type: 2
ID: 12 Msg Type: 3
ID: 13 Msg Type: 3
ID: 14 Msg Type: 2
ID: 15 Msg Type: 2
ID: 14 Msg Type: 3
ID: 15 Msg Type: 3
Fill/encryption time total: 18468932
Sending first message: 1692720629206
Sending last message: 1692720631785
Data send time total: 2578765
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 3 Msg Type: 1
ID: 4 Msg Type: 1
ID: 5 Msg Type: 1
ID: 2 Msg Type: 2
ID: 6 Msg Type: 1
ID: 2 Msg Type: 3
ID: 3 Msg Type: 2
ID: 3 Msg Type: 3
ID: 7 Msg Type: 1
ID: 4 Msg Type: 2
ID: 0 Msg Type: 2
ID: 0 Msg Type: 3
ID: 8 Msg Type: 1
ID: 1 Msg Type: 2
ID: 4 Msg Type: 3
ID: 1 Msg Type: 3
ID: 9 Msg Type: 1
ID: 10 Msg Type: 1
ID: 11 Msg Type: 1
ID: 6 Msg Type: 2
ID: 12 Msg Type: 1
ID: 6 Msg Type: 3
ID: 9 Msg Type: 2
ID: 13 Msg Type: 1
ID: 9 Msg Type: 3
ID: 14 Msg Type: 1
ID: 5 Msg Type: 2
ID: 15 Msg Type: 1
ID: 5 Msg Type: 3
ID: 8 Msg Type: 2
ID: 8 Msg Type: 3
ID: 7 Msg Type: 2
ID: 7 Msg Type: 3
ID: 10 Msg Type: 2
ID: 11 Msg Type: 2
ID: 10 Msg Type: 3
ID: 12 Msg Type: 2
ID: 11 Msg Type: 3
ID: 12 Msg Type: 3
ID: 13 Msg Type: 2
ID: 13 Msg Type: 3
ID: 14 Msg Type: 2
ID: 15 Msg Type: 2
ID: 14 Msg Type: 3
ID: 15 Msg Type: 3
Fill/encryption time total: 18264499
