Log 1000

 Running on port 6401
ID/Client: client1 Msg Type: 1
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: 6 Msg Type: 3
ID/Client: 12 Msg Type: 3
ID/Client: 15 Msg Type: 3
ID/Client: 13 Msg Type: 3
ID/Client: 1 Msg Type: 3
ID/Client: 4 Msg Type: 3
ID/Client: 3 Msg Type: 3
ID/Client: 10 Msg Type: 3
ID/Client: 8 Msg Type: 3
ID/Client: 14 Msg Type: 3
ID/Client: 9 Msg Type: 3
ID/Client: 7 Msg Type: 3
ID/Client: 5 Msg Type: 3
ID/Client: 2 Msg Type: 3
ID/Client: 11 Msg Type: 3
ID/Client: 0 Msg Type: 3
Received last message: 1670616627259
Lin 1000

 Running on port 6401
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: client1 Msg Type: 1
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: 7 Msg Type: 3
ID/Client: 3 Msg Type: 3
ID/Client: 13 Msg Type: 3
ID/Client: 1 Msg Type: 3
ID/Client: 9 Msg Type: 3
ID/Client: 2 Msg Type: 3
ID/Client: 15 Msg Type: 3
ID/Client: 0 Msg Type: 3
ID/Client: 4 Msg Type: 3
ID/Client: 6 Msg Type: 3
ID/Client: 10 Msg Type: 3
ID/Client: 11 Msg Type: 3
ID/Client: 8 Msg Type: 3
ID/Client: 5 Msg Type: 3
ID/Client: 12 Msg Type: 3
ID/Client: 14 Msg Type: 3
Received last message: 1670616643401
Log 5000

 Running on port 6401
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: client1 Msg Type: 1
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: -1 Msg Type: 0
ID/Client: 6 Msg Type: 3
ID/Client: 9 Msg Type: 3
ID/Client: 15 Msg Type: 3
ID/Client: 0 Msg Type: 3
ID/Client: 10 Msg Type: 3
ID/Client: 3 Msg Type: 3
ID/Client: 8 Msg Type: 3
