
 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 3 Msg Type: 1
ID: 0 Msg Type: 2
ID: 0 Msg Type: 3
ID: 1 Msg Type: 2
ID: 4 Msg Type: 1
ID: 2 Msg Type: 2
ID: 1 Msg Type: 3
ID: 5 Msg Type: 1
ID: 2 Msg Type: 3
ID: 6 Msg Type: 1
ID: 3 Msg Type: 2
ID: 3 Msg Type: 3
ID: 7 Msg Type: 1
ID: 4 Msg Type: 2
ID: 4 Msg Type: 3
ID: 5 Msg Type: 2
ID: 6 Msg Type: 2
ID: 5 Msg Type: 3
ID: 6 Msg Type: 3
ID: 7 Msg Type: 2
ID: 7 Msg Type: 3
Fill/encryption time total: 21650802
Sending first message: 1691119209705
Sending last message: 1691119213805
Data send time total: 4100534
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 0 Msg Type: 2
ID: 3 Msg Type: 1
ID: 1 Msg Type: 2
ID: 4 Msg Type: 1
ID: 0 Msg Type: 3
ID: 1 Msg Type: 3
ID: 2 Msg Type: 2
ID: 5 Msg Type: 1
ID: 2 Msg Type: 3
ID: 6 Msg Type: 1
ID: 3 Msg Type: 2
ID: 7 Msg Type: 1
ID: 4 Msg Type: 2
ID: 3 Msg Type: 3
ID: 4 Msg Type: 3
ID: 5 Msg Type: 2
ID: 6 Msg Type: 2
ID: 5 Msg Type: 3
ID: 7 Msg Type: 2
ID: 6 Msg Type: 3
ID: 7 Msg Type: 3
Fill/encryption time total: 21643830
Sending first message: 1691119315691
Sending last message: 1691119320124
Data send time total: 4433288
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 0 Msg Type: 2
ID: 3 Msg Type: 1
ID: 0 Msg Type: 3
ID: 4 Msg Type: 1
ID: 1 Msg Type: 2
ID: 2 Msg Type: 2
ID: 5 Msg Type: 1
ID: 1 Msg Type: 3
ID: 6 Msg Type: 1
ID: 2 Msg Type: 3
ID: 3 Msg Type: 2
ID: 7 Msg Type: 1
ID: 4 Msg Type: 2
ID: 3 Msg Type: 3
ID: 4 Msg Type: 3
ID: 8 Msg Type: 1
ID: 5 Msg Type: 2
ID: 9 Msg Type: 1
ID: 6 Msg Type: 2
ID: 5 Msg Type: 3
ID: 6 Msg Type: 3
ID: 10 Msg Type: 1
ID: 7 Msg Type: 2
ID: 11 Msg Type: 1
ID: 7 Msg Type: 3
ID: 8 Msg Type: 2
ID: 12 Msg Type: 1
ID: 8 Msg Type: 3
ID: 9 Msg Type: 2
ID: 10 Msg Type: 2
ID: 13 Msg Type: 1
ID: 9 Msg Type: 3
ID: 11 Msg Type: 2
ID: 10 Msg Type: 3
ID: 14 Msg Type: 1
ID: 11 Msg Type: 3
ID: 12 Msg Type: 2
ID: 15 Msg Type: 1
ID: 13 Msg Type: 2
ID: 12 Msg Type: 3
ID: 13 Msg Type: 3
ID: 14 Msg Type: 2
ID: 15 Msg Type: 2
ID: 14 Msg Type: 3
ID: 15 Msg Type: 3
Fill/encryption time total: 19597336
Sending first message: 1691187368332
Sending last message: 1691187370713
Data send time total: 2381448
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 3 Msg Type: 1
ID: 0 Msg Type: 2
ID: 1 Msg Type: 2
ID: 4 Msg Type: 1
ID: 0 Msg Type: 3
ID: 5 Msg Type: 1
ID: 1 Msg Type: 3
ID: 2 Msg Type: 2
ID: 3 Msg Type: 2
ID: 2 Msg Type: 3
ID: 6 Msg Type: 1
ID: 3 Msg Type: 3
ID: 4 Msg Type: 2
ID: 7 Msg Type: 1
ID: 5 Msg Type: 2
ID: 4 Msg Type: 3
ID: 8 Msg Type: 1
ID: 9 Msg Type: 1
ID: 5 Msg Type: 3
ID: 6 Msg Type: 2
ID: 6 Msg Type: 3
ID: 10 Msg Type: 1
ID: 7 Msg Type: 2
ID: 11 Msg Type: 1
ID: 8 Msg Type: 2
ID: 7 Msg Type: 3
ID: 9 Msg Type: 2
ID: 8 Msg Type: 3
ID: 12 Msg Type: 1
ID: 9 Msg Type: 3
ID: 13 Msg Type: 1
ID: 10 Msg Type: 2
ID: 11 Msg Type: 2
ID: 10 Msg Type: 3
ID: 14 Msg Type: 1
ID: 12 Msg Type: 2
ID: 11 Msg Type: 3
ID: 15 Msg Type: 1
ID: 12 Msg Type: 3
ID: 13 Msg Type: 2
ID: 13 Msg Type: 3
ID: 14 Msg Type: 2
ID: 14 Msg Type: 3
ID: 15 Msg Type: 2
ID: 15 Msg Type: 3
Fill/encryption time total: 16050973
Sending first message: 1691187459873
Sending last message: 1691187462523
Data send time total: 2650454
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 3 Msg Type: 1
ID: 0 Msg Type: 2
ID: 4 Msg Type: 1
ID: 1 Msg Type: 2
ID: 0 Msg Type: 3
ID: 5 Msg Type: 1
ID: 2 Msg Type: 2
ID: 1 Msg Type: 3
ID: 3 Msg Type: 2
ID: 6 Msg Type: 1
ID: 2 Msg Type: 3
ID: 3 Msg Type: 3
ID: 7 Msg Type: 1
ID: 4 Msg Type: 2
ID: 8 Msg Type: 1
ID: 4 Msg Type: 3
ID: 5 Msg Type: 2
ID: 9 Msg Type: 1
ID: 6 Msg Type: 2
ID: 5 Msg Type: 3
ID: 7 Msg Type: 2
ID: 6 Msg Type: 3
ID: 10 Msg Type: 1
ID: 8 Msg Type: 2
ID: 7 Msg Type: 3
ID: 11 Msg Type: 1
ID: 8 Msg Type: 3
ID: 12 Msg Type: 1
ID: 9 Msg Type: 2
ID: 10 Msg Type: 2
ID: 13 Msg Type: 1
ID: 9 Msg Type: 3
ID: 10 Msg Type: 3
ID: 11 Msg Type: 2
ID: 14 Msg Type: 1
ID: 12 Msg Type: 2
ID: 11 Msg Type: 3
ID: 15 Msg Type: 1
ID: 12 Msg Type: 3
ID: 13 Msg Type: 2
ID: 13 Msg Type: 3
ID: 14 Msg Type: 2
ID: 14 Msg Type: 3
ID: 15 Msg Type: 2
ID: 15 Msg Type: 3
Fill/encryption time total: 18845534
Sending first message: 1691188092740
Sending last message: 1691188095741
Data send time total: 3000786
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 3 Msg Type: 1
ID: 0 Msg Type: 2
ID: 0 Msg Type: 3
ID: 4 Msg Type: 1
ID: 1 Msg Type: 2
ID: 5 Msg Type: 1
ID: 2 Msg Type: 2
ID: 1 Msg Type: 3
ID: 3 Msg Type: 2
ID: 6 Msg Type: 1
ID: 2 Msg Type: 3
ID: 3 Msg Type: 3
ID: 7 Msg Type: 1
ID: 4 Msg Type: 2
ID: 5 Msg Type: 2
ID: 8 Msg Type: 1
ID: 4 Msg Type: 3
ID: 5 Msg Type: 3
ID: 9 Msg Type: 1
ID: 6 Msg Type: 2
ID: 6 Msg Type: 3
ID: 7 Msg Type: 2
ID: 10 Msg Type: 1
ID: 11 Msg Type: 1
ID: 7 Msg Type: 3
ID: 8 Msg Type: 2
ID: 9 Msg Type: 2
ID: 8 Msg Type: 3
ID: 12 Msg Type: 1
ID: 9 Msg Type: 3
ID: 13 Msg Type: 1
ID: 10 Msg Type: 2
ID: 10 Msg Type: 3
ID: 14 Msg Type: 1
ID: 11 Msg Type: 2
ID: 11 Msg Type: 3
ID: 15 Msg Type: 1
ID: 12 Msg Type: 2
ID: 13 Msg Type: 2
ID: 12 Msg Type: 3
ID: 13 Msg Type: 3
ID: 14 Msg Type: 2
ID: 14 Msg Type: 3
ID: 15 Msg Type: 2
ID: 15 Msg Type: 3
Fill/encryption time total: 18699292
Sending first message: 1691188186507
Sending last message: 1691188189105
Data send time total: 2598023
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 0 Msg Type: 2
ID: 3 Msg Type: 1
ID: 0 Msg Type: 3
ID: 4 Msg Type: 1
ID: 1 Msg Type: 2
ID: 2 Msg Type: 2
ID: 1 Msg Type: 3
ID: 5 Msg Type: 1
ID: 3 Msg Type: 2
ID: 2 Msg Type: 3
ID: 6 Msg Type: 1
ID: 3 Msg Type: 3
ID: 7 Msg Type: 1
ID: 4 Msg Type: 2
ID: 8 Msg Type: 1
ID: 5 Msg Type: 2
ID: 4 Msg Type: 3
ID: 9 Msg Type: 1
ID: 6 Msg Type: 2
ID: 5 Msg Type: 3
ID: 10 Msg Type: 1
ID: 7 Msg Type: 2
ID: 6 Msg Type: 3
ID: 11 Msg Type: 1
ID: 8 Msg Type: 2
ID: 7 Msg Type: 3
ID: 12 Msg Type: 1
ID: 8 Msg Type: 3
ID: 9 Msg Type: 2
ID: 13 Msg Type: 1
ID: 10 Msg Type: 2
ID: 9 Msg Type: 3
ID: 10 Msg Type: 3
ID: 11 Msg Type: 2
ID: 14 Msg Type: 1
ID: 12 Msg Type: 2
ID: 15 Msg Type: 1
ID: 11 Msg Type: 3
ID: 12 Msg Type: 3
ID: 13 Msg Type: 2
ID: 13 Msg Type: 3
ID: 14 Msg Type: 2
ID: 15 Msg Type: 2
ID: 14 Msg Type: 3
ID: 15 Msg Type: 3
Fill/encryption time total: 18569478
Sending first message: 1691188807999
Sending last message: 1691188810764
Data send time total: 2764733
ID: -1rs Msg Type: 4

 Running on port 18601
ID: -1rs Msg Type: 0
ID: 0 Msg Type: 1
ID: 1 Msg Type: 1
ID: 2 Msg Type: 1
ID: 0 Msg Type: 2
ID: 3 Msg Type: 1
ID: 0 Msg Type: 3
ID: 4 Msg Type: 1
ID: 1 Msg Type: 2
ID: 2 Msg Type: 2
ID: 1 Msg Type: 3
ID: 5 Msg Type: 1
ID: 6 Msg Type: 1
ID: 2 Msg Type: 3
ID: 3 Msg Type: 2
ID: 3 Msg Type: 3
ID: 4 Msg Type: 2
ID: 7 Msg Type: 1
ID: 4 Msg Type: 3
ID: 5 Msg Type: 2
ID: 8 Msg Type: 1
ID: 6 Msg Type: 2
ID: 5 Msg Type: 3
ID: 9 Msg Type: 1
ID: 6 Msg Type: 3
ID: 10 Msg Type: 1
ID: 7 Msg Type: 2
ID: 11 Msg Type: 1
ID: 7 Msg Type: 3
ID: 8 Msg Type: 2
ID: 9 Msg Type: 2
ID: 8 Msg Type: 3
ID: 12 Msg Type: 1
ID: 9 Msg Type: 3
ID: 13 Msg Type: 1
ID: 10 Msg Type: 2
ID: 14 Msg Type: 1
ID: 11 Msg Type: 2
ID: 10 Msg Type: 3
ID: 11 Msg Type: 3
ID: 15 Msg Type: 1
ID: 12 Msg Type: 2
ID: 13 Msg Type: 2
